---------------------------------------------------------------------------------------------
Output for  sample-f.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2978954)
('total number of distinct words=', 45509)
('popular_threshold_word=', 2276.0)
('common_threshold_l_word=', 21616.0)
('common_threshold_u_word=', 23893.0)
('rare_threshold_word=', 43233.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|Word          |Frequency|
|22763|liberalism        |3        |
|22764|libya             |3        |
|22765|lickings          |3        |
|22766|licks             |3        |
|22767|liege             |3        |
|22768|lien              |3        |
|22769|lifelike          |3        |
|22770|lighteth          |3        |
|22771|lightness         |3        |
|22772|lightship         |3        |
|22773|likeliest         |3        |
|22774|likenesse         |3        |
|22775|likenesses        |3        |
|22776|liliuokalani      |3        |
|22777|limestone         |3        |
|22778|limitless         |3        |
|22779|lincolns          |3        |
|22780|linden            |3        |
|22781|lisp              |3        |
|22782|littlest          |3        |
|22783|livelier          |3        |
|22784|liveliest         |3        |
|22785|livelong          |3        |
|22786|livers            |3        |
|22787|livest            |3        |
|22788|livid             |3        |
|22789|livy              |3        |
|22790|lizette           |3        |
|22791|loans             |3        |
|22792|loathing          |3        |
|22793|lockplate         |3        |
|22794|locomotive        |3        |
|22795|lodebar           |3        |
|22796|lodges            |3        |
|22797|loe               |3        |
|22798|loftiest          |3        |
|22799|logarithms        |3        |
|22800|logician          |3        |
|22801|logos             |3        |
|22802|londoner          |3        |
|22803|longish           |3        |
|22804|longomontanus     |3        |
|22805|loomed            |3        |
|22806|looped            |3        |
|22807|loosening         |3        |
|22808|lorrain           |3        |
|22809|los               |3        |
|22810|loseth            |3        |
|22811|lossing           |3        |
|22812|lothed            |3        |
|22813|louisburg         |3        |
|22814|lounged           |3        |
|22815|louvre            |3        |
|22816|lovering          |3        |
|22817|loyally           |3        |
|22818|luban             |3        |
|22819|lubber            |3        |
|22820|lubricity         |3        |
|22821|lucien            |3        |
|22822|lug               |3        |
|22823|lugged            |3        |
|22824|lugger            |3        |
|22825|lullabies         |3        |
|22826|lullaby           |3        |
|22827|lumbering         |3        |
|22828|lunar             |3        |
|22829|lunches           |3        |
|22830|lurch             |3        |
|22831|lurk              |3        |
|22832|lusting           |3        |
|22833|luther            |3        |
|22834|luxuries          |3        |
|22835|lyars             |3        |
|22836|lydda             |3        |
|22837|lydia             |3        |
|22838|lynched           |3        |
|22839|lysias            |3        |
|22840|maacah            |3        |
|22841|macaroon          |3        |
|22842|machale           |3        |
|22843|madhouse          |3        |
|22844|maestlin          |3        |
|22845|magnifies         |3        |
|22846|maharai           |3        |
|22847|mahath            |3        |
|22848|mahlon            |3        |
|22849|mahomedans        |3        |
|22850|majesties         |3        |
|22851|majorities        |3        |
|22852|malachi           |3        |
|22853|malady            |3        |
|22854|malay             |3        |
|22855|malays            |3        |
|22856|malchiel          |3        |
|22857|malchishua        |3        |
|22858|malignant         |3        |
|22859|mamm              |3        |
|22860|manahath          |3        |
|22861|manasses          |3        |
|22862|manassites        |3        |
|22863|mandate           |3        |
|22864|mangagauay        |3        |
|22865|manifestations    |3        |
|22866|manning           |3        |
|22867|mantlepiece       |3        |
|22868|manuel            |3        |
|22869|manufacturer      |3        |
|22870|maow              |3        |
|22871|maple             |3        |
|22872|marcas            |3        |
|22873|marcy             |3        |
|22874|marinduque        |3        |
|22875|marines           |3        |
|22876|maritime          |3        |
|22877|markes            |3        |
|22878|marketh           |3        |
|22879|marketplace       |3        |
|22880|marksmanship      |3        |
|22881|marmar            |3        |
|22882|marquises         |3        |
|22883|marshes           |3        |
|22884|martineau         |3        |
|22885|martyrdom         |3        |
|22886|marvellously      |3        |
|22887|marvelously       |3        |
|22888|marys             |3        |
|22889|masculinity       |3        |
|22890|massa             |3        |
|22891|massacred         |3        |
|22892|mastering         |3        |
|22893|masterpieces      |3        |
|22894|mastiff           |3        |
|22895|matabele          |3        |
|22896|maternity         |3        |
|22897|matriculated      |3        |
|22898|mattan            |3        |
|22899|matted            |3        |
|22900|mattenai          |3        |
|22901|mauls             |3        |
|22902|mauser            |3        |
|22903|mauve             |3        |
|22904|mazes             |3        |
|22905|mcelrath          |3        |
|22906|mcmaster          |3        |
|22907|meanly            |3        |
|22908|mebbe             |3        |
|22909|meddled           |3        |
|22910|mediately         |3        |
|22911|medieval          |3        |
|22912|meditating        |3        |
|22913|meerly            |3        |
|22914|mees              |3        |
|22915|meeteth           |3        |
|22916|meigs             |3        |
|22917|memento           |3        |
|22918|memucan           |3        |
|22919|menagerie         |3        |
|22920|menendez          |3        |
|22921|menstruation      |3        |
|22922|menstruous        |3        |
|22923|mentor            |3        |
|22924|merab             |3        |
|22925|mercer            |3        |
|22926|mercifully        |3        |
|22927|meridional        |3        |
|22928|meriteth          |3        |
|22929|meshezabeel       |3        |
|22930|messias           |3        |
|22931|mestizos          |3        |
|22932|metall            |3        |
|22933|metamorphosed     |3        |
|22934|meteor            |3        |
|22935|methinks          |3        |
|22936|metropolitan      |3        |
|22937|mettle            |3        |
|22938|mibsam            |3        |
|22939|michah            |3        |
|22940|middest           |3        |
|22941|middlemost        |3        |
|22942|midianitish       |3        |
|22943|midshipmen        |3        |
|22944|midway            |3        |
|22945|mien              |3        |
|22946|milch             |3        |
|22947|milcom            |3        |
|22948|mildness          |3        |
|22949|milke             |3        |
|22950|milky             |3        |
|22951|millstones        |3        |
|22952|milroy            |3        |
|22953|minette           |3        |
|22954|miniamin          |3        |
|22955|miniatures        |3        |
|22956|minstrel          |3        |
|22957|minstrels         |3        |
|22958|minus             |3        |
|22959|mirthful          |3        |
|22960|miscarried        |3        |
|22961|mischances        |3        |
|22962|misconception     |3        |
|22963|miscreants        |3        |
|22964|misdemeanors      |3        |
|22965|mismanagement     |3        |
|22966|misrepresented    |3        |
|22967|missions          |3        |
|22968|missive           |3        |
|22969|missourians       |3        |
|22970|mistletoe         |3        |
|22971|misto             |3        |
|22972|misunderstand     |3        |
|22973|misunderstandings |3        |
|22974|mitigate          |3        |
|22975|mitigation        |3        |
|22976|mizen             |3        |
|22977|mizzah            |3        |
|22978|moabite           |3        |
|22979|moans             |3        |
|22980|mockingly         |3        |
|22981|moffats           |3        |
|22982|moidores          |3        |
|22983|molesting         |3        |
|22984|moll              |3        |
|22985|momentarily       |3        |
|22986|monarchie         |3        |
|22987|moncure           |3        |
|22988|mongers           |3        |
|22989|monopolies        |3        |
|22990|monopoly          |3        |
|22991|monotony          |3        |
|22992|mont              |3        |
|22993|montel            |3        |
|22994|moorish           |3        |
|22995|moralizes         |3        |
|22996|moravian          |3        |
|22997|moravians         |3        |
|22998|morbidly          |3        |
|22999|morgan            |3        |
|23000|morin             |3        |
|23001|morn              |3        |
|23002|morse             |3        |
|23003|mortgage          |3        |
|23004|mortifying        |3        |
|23005|mosques           |3        |
|23006|motherhood        |3        |
|23007|motherless        |3        |
|23008|motioning         |3        |
|23009|motor             |3        |
|23010|mottled           |3        |
|23011|mottoes           |3        |
|23012|mouf              |3        |
|23013|mouldy            |3        |
|23014|mountaineers      |3        |
|23015|mouthfuls         |3        |
|23016|mullet            |3        |
|23017|multiplieth       |3        |
|23018|mumbled           |3        |
|23019|murat             |3        |
|23020|musicale          |3        |
|23021|musk              |3        |
|23022|musty             |3        |
|23023|mutterings        |3        |
|23024|mysef             |3        |
|23025|mysticism         |3        |
|23026|mystified         |3        |
|23027|naarah            |3        |
|23028|naasson           |3        |
|23029|nahum             |3        |
|23030|naively           |3        |
|23031|nangasac          |3        |
|23032|napkins           |3        |
|23033|narragansett      |3        |
|23034|narrowed          |3        |
|23035|narrower          |3        |
|23036|narrowness        |3        |
|23037|natalie           |3        |
|23038|nathalie          |3        |
|23039|nativities        |3        |
|23040|naturalized       |3        |
|23041|naw               |3        |
|23042|nazarites         |3        |
|23043|naze              |3        |
|23044|neariah           |3        |
|23045|nearness          |3        |
|23046|nebajoth          |3        |
|23047|necessitated      |3        |
|23048|necessitous       |3        |
|23049|necked            |3        |
|23050|necktie           |3        |
|23051|needest           |3        |
|23052|nehelamite        |3        |
|23053|nemuel            |3        |
|23054|neque             |3        |
|23055|nergalsharezer    |3        |
|23056|nerve             |3        |
|23057|netherlands       |3        |
|23058|networks          |3        |
|23059|neuchatel         |3        |
|23060|nibbling          |3        |
|23061|niceties          |3        |
|23062|nicknames         |3        |
|23063|nieces            |3        |
|23064|nightshirt        |3        |
|23065|ninthly           |3        |
|23066|nip               |3        |
|23067|nisi              |3        |
|23068|nitre             |3        |
|23069|nobah             |3        |
|23070|nobis             |3        |
|23071|nodes             |3        |
|23072|noiseless         |3        |
|23073|nonsensical       |3        |
|23074|noodler           |3        |
|23075|northumberland    |3        |
|23076|norwegian         |3        |
|23077|nosey             |3        |
|23078|nostrill          |3        |
|23079|noteworthy        |3        |
|23080|notification      |3        |
|23081|notoriously       |3        |
|23082|nottinghamshire   |3        |
|23083|noun              |3        |
|23084|novice            |3        |
|23085|nowheres          |3        |
|23086|nown              |3        |
|23087|noyes             |3        |
|23088|nubbin            |3        |
|23089|nudges            |3        |
|23090|nudity            |3        |
|23091|null              |3        |
|23092|numberest         |3        |
|23093|numberless        |3        |
|23094|numbring          |3        |
|23095|numerall          |3        |
|23096|nutmeg            |3        |
|23097|nutriment         |3        |
|23098|nymph             |3        |
|23099|oarsman           |3        |
|23100|ob                |3        |
|23101|obj               |3        |
|23102|obligingly        |3        |
|23103|observable        |3        |
|23104|observant         |3        |
|23105|observeth         |3        |
|23106|obsessed          |3        |
|23107|obsession         |3        |
|23108|obstructing       |3        |
|23109|obtaine           |3        |
|23110|obtaineth         |3        |
|23111|obtruded          |3        |
|23112|occultation       |3        |
|23113|oddest            |3        |
|23114|oddities          |3        |
|23115|oded              |3        |
|23116|officiate         |3        |
|23117|officiating       |3        |
|23118|officious         |3        |
|23119|oftner            |3        |
|23120|ogle              |3        |
|23121|oglesby           |3        |
|23122|oman              |3        |
|23123|omar              |3        |
|23124|omnem             |3        |
|23125|operas            |3        |
|23126|operatives        |3        |
|23127|opp               |3        |
|23128|opportunely       |3        |
|23129|opposites         |3        |
|23130|oratorical        |3        |
|23131|ordereth          |3        |
|23132|ordure            |3        |
|23133|organic           |3        |
|23134|organism          |3        |
|23135|orloffs           |3        |
|23136|ornate            |3        |
|23137|oscar             |3        |
|23138|oughtest          |3        |
|23139|outbursts         |3        |
|23140|outed             |3        |
|23141|outermost         |3        |
|23142|outgrown          |3        |
|23143|outlandish        |3        |
|23144|outlawed          |3        |
|23145|outlet            |3        |
|23146|outlook           |3        |
|23147|outsiders         |3        |
|23148|outwitted         |3        |
|23149|overcast          |3        |
|23150|overcharged       |3        |
|23151|overcomes         |3        |
|23152|overcrowded       |3        |
|23153|overestimate      |3        |
|23154|overflown         |3        |
|23155|overhearing       |3        |
|23156|overmatched       |3        |
|23157|overplus          |3        |
|23158|overran           |3        |
|23159|overshadow        |3        |
|23160|overturneth       |3        |
|23161|ow                |3        |
|23162|ozias             |3        |
|23163|pablo             |3        |
|23164|packthread        |3        |
|23165|packthreads       |3        |
|23166|paddington        |3        |
|23167|paddy             |3        |
|23168|padlocks          |3        |
|23169|pails             |3        |
|23170|paints            |3        |
|23171|palatable         |3        |
|23172|paled             |3        |
|23173|paleness          |3        |
|23174|palestina         |3        |
|23175|palette           |3        |
|23176|pall              |3        |
|23177|palmerworm        |3        |
|23178|pandemonium       |3        |
|23179|panorama          |3        |
|23180|pansy             |3        |
|23181|panteth           |3        |
|23182|panther           |3        |
|23183|papeete           |3        |
|23184|papists           |3        |
|23185|paps              |3        |
|23186|parades           |3        |
|23187|pard              |3        |
|23188|parley            |3        |
|23189|parsees           |3        |
|23190|partaking         |3        |
|23191|parteth           |3        |
|23192|parti             |3        |
|23193|participants      |3        |
|23194|particles         |3        |
|23195|paschall          |3        |
|23196|paseah            |3        |
|23197|passeover         |3        |
|23198|passports         |3        |
|23199|paste             |3        |
|23200|pasted            |3        |
|23201|pastoral          |3        |
|23202|patchouli         |3        |
|23203|paterfamilias     |3        |
|23204|paternity         |3        |
|23205|patterns          |3        |
|23206|paulding          |3        |
|23207|pauls             |3        |
|23208|pavilions         |3        |
|23209|payable           |3        |
|23210|payed             |3        |
|23211|payeth            |3        |
|23212|payne             |3        |
|23213|peacemaker        |3        |
|23214|pears             |3        |
|23215|pebble            |3        |
|23216|pedantic          |3        |
|23217|pedantry          |3        |
|23218|peddlers          |3        |
|23219|pedler            |3        |
|23220|peers             |3        |
|23221|pekahiah          |3        |
|23222|pelaiah           |3        |
|23223|pelonite          |3        |
|23224|pelt              |3        |
|23225|pemberton         |3        |
|23226|pendulum          |3        |
|23227|peninnah          |3        |
|23228|penknife          |3        |
|23229|penned            |3        |
|23230|pennies           |3        |
|23231|pennyworth        |3        |
|23232|pensioner         |3        |
|23233|pent              |3        |
|23234|pentateuch        |3        |
|23235|peony             |3        |
|23236|peopling          |3        |
|23237|perambulator      |3        |
|23238|perchance         |3        |
|23239|percussion        |3        |
|23240|perdition         |3        |
|23241|pereira           |3        |
|23242|perfidious        |3        |
|23243|performers        |3        |
|23244|perga             |3        |
|23245|perihelion        |3        |
|23246|perishable        |3        |
|23247|perley            |3        |
|23248|permanence        |3        |
|23249|perpetuated       |3        |
|23250|perpetuation      |3        |
|23251|persevere         |3        |
|23252|personae          |3        |
|23253|personalities     |3        |
|23254|perspiring        |3        |
|23255|pertinent         |3        |
|23256|perturbation      |3        |
|23257|perusal           |3        |
|23258|perversely        |3        |
|23259|pestered          |3        |
|23260|pestering         |3        |
|23261|pestilent         |3        |
|23262|petitioner        |3        |
|23263|petrified         |3        |
|23264|petrifying        |3        |
|23265|petroleum         |3        |
|23266|pettit            |3        |
|23267|petulant          |3        |
|23268|phantoms          |3        |
|23269|phares            |3        |
|23270|phenice           |3        |
|23271|phichol           |3        |
|23272|philanthropists   |3        |
|23273|philistia         |3        |
|23274|philo             |3        |
|23275|phine             |3        |
|23276|photographer      |3        |
|23277|phrygia           |3        |
|23278|physiques         |3        |
|23279|pi                |3        |
|23280|piatt             |3        |
|23281|piccadilly        |3        |
|23282|piccaninny        |3        |
|23283|picturing         |3        |
|23284|pierpont          |3        |
|23285|pierre            |3        |
|23286|pigtail           |3        |
|23287|pikes             |3        |
|23288|pill              |3        |
|23289|pills             |3        |
|23290|pines             |3        |
|23291|pinkerton         |3        |
|23292|pinks             |3        |
|23293|pinning           |3        |
|23294|pipers            |3        |
|23295|pithy             |3        |
|23296|pitieth           |3        |
|23297|pitongatan        |3        |
|23298|pittance          |3        |
|23299|plaid             |3        |
|23300|plainer           |3        |
|23301|plaited           |3        |
|23302|platted           |3        |
|23303|platters          |3        |
|23304|playmates         |3        |
|23305|pleaders          |3        |
|23306|pleadeth          |3        |
|23307|pleasantness      |3        |
|23308|pleiades          |3        |
|23309|plotters          |3        |
|23310|ploughed          |3        |
|23311|plowshares        |3        |
|23312|plucky            |3        |
|23313|plugging          |3        |
|23314|plummet           |3        |
|23315|plumpness         |3        |
|23316|plunders          |3        |
|23317|plunges           |3        |
|23318|pobst             |3        |
|23319|pock              |3        |
|23320|pointedly         |3        |
|23321|pola              |3        |
|23322|polemic           |3        |
|23323|polishing         |3        |
|23324|politest          |3        |
|23325|polka             |3        |
|23326|polled            |3        |
|23327|pommels           |3        |
|23328|pompe             |3        |
|23329|pondereth         |3        |
|23330|pont              |3        |
|23331|pontius           |3        |
|23332|porte             |3        |
|23333|portrayed         |3        |
|23334|posterior         |3        |
|23335|postilions        |3        |
|23336|postpone          |3        |
|23337|postscript        |3        |
|23338|potato            |3        |
|23339|potest            |3        |
|23340|potions           |3        |
|23341|potipherah        |3        |
|23342|potsdam           |3        |
|23343|potts             |3        |
|23344|pouches           |3        |
|23345|pounced           |3        |
|23346|pours             |3        |
|23347|pourtrayed        |3        |
|23348|powerfull         |3        |
|23349|practicability    |3        |
|23350|pradier           |3        |
|23351|praecepts         |3        |
|23352|praeeminence      |3        |
|23353|prating           |3        |
|23354|prattling         |3        |
|23355|prays             |3        |
|23356|preacheth         |3        |
|23357|predominating     |3        |
|23358|prefix            |3        |
|23359|prefixed          |3        |
|23360|prejudicial       |3        |
|23361|prelates          |3        |
|23362|preparest         |3        |
|23363|prepareth         |3        |
|23364|prescribeth       |3        |
|23365|presentable       |3        |
|23366|preserver         |3        |
|23367|presides          |3        |
|23368|presse            |3        |
|23369|preston           |3        |
|23370|pretentious       |3        |
|23371|preyed            |3        |
|23372|priced            |3        |
|23373|prichard          |3        |
|23374|prickly           |3        |
|23375|prithee           |3        |
|23376|privations        |3        |
|23377|probity           |3        |
|23378|procedure         |3        |
|23379|processe          |3        |
|23380|procuration       |3        |
|23381|procurator        |3        |
|23382|prodigal          |3        |
|23383|prodigiously      |3        |
|23384|producers         |3        |
|23385|progenitor        |3        |
|23386|progeny           |3        |
|23387|progresse         |3        |
|23388|progressing       |3        |
|23389|prolific          |3        |
|23390|prolocutor        |3        |
|23391|promenaded        |3        |
|23392|promisedst        |3        |
|23393|promissory        |3        |
|23394|propensity        |3        |
|23395|properest         |3        |
|23396|prophecying       |3        |
|23397|propounding       |3        |
|23398|prosecuted        |3        |
|23399|prosecutions      |3        |
|23400|prosecutor        |3        |
|23401|proselytes        |3        |
|23402|prospereth        |3        |
|23403|prostitutes       |3        |
|23404|prostrated        |3        |
|23405|prostrating       |3        |
|23406|protestation      |3        |
|23407|proverbial        |3        |
|23408|provideth         |3        |
|23409|provoketh         |3        |
|23410|provost           |3        |
|23411|prowl             |3        |
|23412|prowled           |3        |
|23413|prude             |3        |
|23414|pruninghooks      |3        |
|23415|prutenic          |3        |
|23416|pry               |3        |
|23417|psalter           |3        |
|23418|ptolemaic         |3        |
|23419|puah              |3        |
|23420|pudenda           |3        |
|23421|puffeth           |3        |
|23422|punctilious       |3        |
|23423|punkin            |3        |
|23424|pup               |3        |
|23425|puppies           |3        |
|23426|puppy             |3        |
|23427|pur               |3        |
|23428|purchasers        |3        |
|23429|pureness          |3        |
|23430|puritanical       |3        |
|23431|pursuance         |3        |
|23432|puss              |3        |
|23433|pyramid           |3        |
|23434|q                 |3        |
|23435|quack             |3        |
|23436|quae              |3        |
|23437|qualification     |3        |
|23438|quam              |3        |
|23439|quartering        |3        |
|23440|quartermaster     |3        |
|23441|quasi             |3        |
|23442|quaver            |3        |
|23443|que               |3        |
|23444|queenly           |3        |
|23445|queerest          |3        |
|23446|querulous         |3        |
|23447|questioner        |3        |
|23448|quickest          |3        |
|23449|quicknesse        |3        |
|23450|quicksilver       |3        |
|23451|quits             |3        |
|23452|quivers           |3        |
|23453|rabsaris          |3        |
|23454|radford           |3        |
|23455|rafters           |3        |
|23456|ragamuffin        |3        |
|23457|raided            |3        |
|23458|railed            |3        |
|23459|rakes             |3        |
|23460|raleigh           |3        |
|23461|rambled           |3        |
|23462|ramming           |3        |
|23463|rancor            |3        |
|23464|rant              |3        |
|23465|raphael           |3        |
|23466|rapt              |3        |
|23467|raptures          |3        |
|23468|rarefied          |3        |
|23469|rarest            |3        |
|23470|rashnesse         |3        |
|23471|rasping           |3        |
|23472|raspy             |3        |
|23473|rattles           |3        |
|23474|rattlesnakes      |3        |
|23475|reaiah            |3        |
|23476|realizations      |3        |
|23477|reappeared        |3        |
|23478|rearranged        |3        |
|23479|reasoner          |3        |
|23480|reassuring        |3        |
|23481|rebell            |3        |
|23482|rebelliously      |3        |
|23483|rebukes           |3        |
|23484|rebuking          |3        |
|23485|recapture         |3        |
|23486|recede            |3        |
|23487|receivers         |3        |
|23488|reciprocally      |3        |
|23489|reciprocated      |3        |
|23490|reckonings        |3        |
|23491|recluse           |3        |
|23492|recommendations   |3        |
|23493|reconstruct       |3        |
|23494|recording         |3        |
|23495|recount           |3        |
|23496|recounted         |3        |
|23497|recounts          |3        |
|23498|recreant          |3        |
|23499|redeemeth         |3        |
|23500|redoubled         |3        |
|23501|refracted         |3        |
|23502|refusall          |3        |
|23503|refutation        |3        |
|23504|regime            |3        |
|23505|regis             |3        |
|23506|registration      |3        |
|23507|regno             |3        |
|23508|regnum            |3        |
|23509|regulates         |3        |
|23510|rehearsal         |3        |
|23511|rei               |3        |
|23512|reine             |3        |
|23513|reinstated        |3        |
|23514|rejoicings        |3        |
|23515|relapses          |3        |
|23516|relatively        |3        |
|23517|relays            |3        |
|23518|releasing         |3        |
|23519|relished          |3        |
|23520|remembred         |3        |
|23521|remitting         |3        |
|23522|removable         |3        |
|23523|remusat           |3        |
|23524|rendring          |3        |
|23525|renegade          |3        |
|23526|renomination      |3        |
|23527|rents             |3        |
|23528|renunciation      |3        |
|23529|reorganize        |3        |
|23530|repel             |3        |
|23531|repenting         |3        |
|23532|replete           |3        |
|23533|reporters         |3        |
|23534|reposeful         |3        |
|23535|representants     |3        |
|23536|repression        |3        |
|23537|reprimanded       |3        |
|23538|reprisals         |3        |
|23539|reprobates        |3        |
|23540|reptile           |3        |
|23541|repudiated        |3        |
|23542|reread            |3        |
|23543|rescues           |3        |
|23544|reserves          |3        |
|23545|residences        |3        |
|23546|resisteth         |3        |
|23547|resists           |3        |
|23548|respectably       |3        |
|23549|responding        |3        |
|23550|retailers         |3        |
|23551|retarded          |3        |
|23552|retention         |3        |
|23553|retrospect        |3        |
|23554|revelling         |3        |
|23555|revered           |3        |
|23556|reveries          |3        |
|23557|reversing         |3        |
|23558|revert            |3        |
|23559|revilings         |3        |
|23560|revolters         |3        |
|23561|revolutionized    |3        |
|23562|revolve           |3        |
|23563|revolves          |3        |
|23564|rheumatic         |3        |
|23565|ricans            |3        |
|23566|richly            |3        |
|23567|riddles           |3        |
|23568|ridiculing        |3        |
|23569|righteousnesses   |3        |
|23570|rime              |3        |
|23571|ringleaders       |3        |
|23572|ringlets          |3        |
|23573|ripen             |3        |
|23574|ripening          |3        |
|23575|ripper            |3        |
|23576|ripple            |3        |
|23577|rippled           |3        |
|23578|rippling          |3        |
|23579|rips              |3        |
|23580|risings           |3        |
|23581|risked            |3        |
|23582|riz               |3        |
|23583|rizzio            |3        |
|23584|roaming           |3        |
|23585|robberies         |3        |
|23586|rockets           |3        |
|23587|rodrigo           |3        |
|23588|rogues            |3        |
|23589|rollers           |3        |
|23590|romps             |3        |
|23591|rosa              |3        |
|23592|roughest          |3        |
|23593|rove              |3        |
|23594|rovers            |3        |
|23595|rowley            |3        |
|23596|rowlocks          |3        |
|23597|royall            |3        |
|23598|rribera           |3        |
|23599|rubbishy          |3        |
|23600|ruby              |3        |
|23601|ruff              |3        |
|23602|ruffians          |3        |
|23603|ruffles           |3        |
|23604|rufus             |3        |
|23605|rugs              |3        |
|23606|rumours           |3        |
|23607|rung              |3        |
|23608|ruthless          |3        |
|23609|ruthlessly        |3        |
|23610|rutland           |3        |
|23611|sacre             |3        |
|23612|sacrificial       |3        |
|23613|safeguard         |3        |
|23614|sagamores         |3        |
|23615|sailorman         |3        |
|23616|salcah            |3        |
|23617|salesman          |3        |
|23618|saliva            |3        |
|23619|salle             |3        |
|23620|sallied           |3        |
|23621|sallu             |3        |
|23622|salonga           |3        |
|23623|salts             |3        |
|23624|salus             |3        |
|23625|saluting          |3        |
|23626|sancta            |3        |
|23627|sancto            |3        |
|23628|sandals           |3        |
|23629|sande             |3        |
|23630|sane              |3        |
|23631|sanguine          |3        |
|23632|sanitary          |3        |
|23633|sapience          |3        |
|23634|sapling           |3        |
|23635|sardius           |3        |
|23636|sarmiento         |3        |
|23637|sass              |3        |
|23638|sassed            |3        |
|23639|satiny            |3        |
|23640|satisfie          |3        |
|23641|satisfieth        |3        |
|23642|saturnalia        |3        |
|23643|savagery          |3        |
|23644|savannah          |3        |
|23645|sawmill           |3        |
|23646|scaled            |3        |
|23647|scalp             |3        |
|23648|scalped           |3        |
|23649|scalps            |3        |
|23650|scamp             |3        |
|23651|scandalised       |3        |
|23652|scantily          |3        |
|23653|scarcity          |3        |
|23654|scarecrows        |3        |
|23655|scaring           |3        |
|23656|scary             |3        |
|23657|sceptical         |3        |
|23658|scepticism        |3        |
|23659|scholarly         |3        |
|23660|schoolboys        |3        |
|23661|schurz            |3        |
|23662|scoldings         |3        |
|23663|scorching         |3        |
|23664|scorns            |3        |
|23665|scot              |3        |
|23666|scowled           |3        |
|23667|screened          |3        |
|23668|scrofulous        |3        |
|23669|scrub             |3        |
|23670|scurrilous        |3        |
|23671|seale             |3        |
|23672|seales            |3        |
|23673|sealeth           |3        |
|23674|searches          |3        |
|23675|searchingly       |3        |
|23676|secede            |3        |
|23677|seclusion         |3        |
|23678|seconded          |3        |
|23679|seditions         |3        |
|23680|seduce            |3        |
|23681|seegars           |3        |
|23682|seemly            |3        |
|23683|segub             |3        |
|23684|selby             |3        |
|23685|semicircle        |3        |
|23686|seminal           |3        |
|23687|senates           |3        |
|23688|sensitiveness     |3        |
|23689|sententiously     |3        |
|23690|sentimentally     |3        |
|23691|sepulchral        |3        |
|23692|sereny            |3        |
|23693|sergeant          |3        |
|23694|sergeants         |3        |
|23695|servility         |3        |
|23696|servitor          |3        |
|23697|settler           |3        |
|23698|severer           |3        |
|23699|sews              |3        |
|23700|shabbethai        |3        |
|23701|shabbier          |3        |
|23702|shackleford       |3        |
|23703|shackly           |3        |
|23704|shapen            |3        |
|23705|sharpeneth        |3        |
|23706|sharpness         |3        |
|23707|shearers          |3        |
|23708|sheathed          |3        |
|23709|shebuel           |3        |
|23710|sheddeth          |3        |
|23711|sheepcote         |3        |
|23712|sheepfolds        |3        |
|23713|sheepish          |3        |
|23714|sheepishly        |3        |
|23715|sheepshearers     |3        |
|23716|shelbyville       |3        |
|23717|shemariah         |3        |
|23718|shemmy            |3        |
|23719|shemuel           |3        |
|23720|shepley           |3        |
|23721|sherwood          |3        |
|23722|sheshai           |3        |
|23723|shifts            |3        |
|23724|shimmer           |3        |
|23725|shimmered         |3        |
|23726|shimri            |3        |
|23727|shipboard         |3        |
|23728|shipmen           |3        |
|23729|shire             |3        |
|23730|shirk             |3        |
|23731|shoeboy           |3        |
|23732|sholy             |3        |
|23733|shooteth          |3        |
|23734|shoots            |3        |
|23735|shortsighted      |3        |
|23736|shotguns          |3        |
|23737|shouldering       |3        |
|23738|shoveled          |3        |
|23739|shrilly           |3        |
|23740|shubael           |3        |
|23741|shuffled          |3        |
|23742|shun              |3        |
|23743|shunem            |3        |
|23744|shuppim           |3        |
|23745|shuttle           |3        |
|23746|siam              |3        |
|23747|sichem            |3        |
|23748|siddim            |3        |
|23749|sideplate         |3        |
|23750|siding            |3        |
|23751|sidled            |3        |
|23752|sifting           |3        |
|23753|sihor             |3        |
|23754|silliness         |3        |
|23755|siloam            |3        |
|23756|silvia            |3        |
|23757|simeonites        |3        |
|23758|simmering         |3        |
|23759|singleness        |3        |
|23760|sinker            |3        |
|23761|sinuous           |3        |
|23762|sixthly           |3        |
|23763|sketchbook        |3        |
|23764|skillet           |3        |
|23765|skimmed           |3        |
|23766|skinning          |3        |
|23767|skirling          |3        |
|23768|skirmish          |3        |
|23769|skirmishing       |3        |
|23770|slab              |3        |
|23771|slacked           |3        |
|23772|slandered         |3        |
|23773|slaps             |3        |
|23774|slashing          |3        |
|23775|sleepest          |3        |
|23776|slides            |3        |
|23777|slights           |3        |
|23778|slings            |3        |
|23779|slink             |3        |
|23780|slippeth          |3        |
|23781|slipshod          |3        |
|23782|slits             |3        |
|23783|sloane            |3        |
|23784|sloppy            |3        |
|23785|smartest          |3        |
|23786|smarty            |3        |
|23787|smattering        |3        |
|23788|smoothness        |3        |
|23789|smother           |3        |
|23790|smothering        |3        |
|23791|smouched          |3        |
|23792|smuggled          |3        |
|23793|snorting          |3        |
|23794|snowing           |3        |
|23795|snubbed           |3        |
|23796|snuffdishes       |3        |
|23797|snuffing          |3        |
|23798|snuffle           |3        |
|23799|snuffled          |3        |
|23800|soberness         |3        |
|23801|sociably          |3        |
|23802|sod               |3        |
