---------------------------------------------------------------------------------------------
Output for  sample-g.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2096932)
('total number of distinct words=', 36767)
('popular_threshold_word=', 1839.0)
('common_threshold_l_word=', 17464.0)
('common_threshold_u_word=', 19303.0)
('rare_threshold_word=', 34928.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|Word          |Frequency|
|18489|responsive       |3        |
|18490|resteth          |3        |
|18491|restlessly       |3        |
|18492|restrains        |3        |
|18493|restricted       |3        |
|18494|resty            |3        |
|18495|retainers        |3        |
|18496|retentio         |3        |
|18497|reticence        |3        |
|18498|reticent         |3        |
|18499|retorts          |3        |
|18500|retrace          |3        |
|18501|retribution      |3        |
|18502|returnest        |3        |
|18503|rheims           |3        |
|18504|riband           |3        |
|18505|ribbed           |3        |
|18506|richardson       |3        |
|18507|riddance         |3        |
|18508|riddling         |3        |
|18509|rift             |3        |
|18510|rig              |3        |
|18511|rigging          |3        |
|18512|righteousness    |3        |
|18513|rigorous         |3        |
|18514|rinaldo          |3        |
|18515|ripen            |3        |
|18516|ripeness         |3        |
|18517|ripens           |3        |
|18518|riper            |3        |
|18519|risking          |3        |
|18520|rivalry          |3        |
|18521|robles           |3        |
|18522|roca             |3        |
|18523|rochester        |3        |
|18524|roi              |3        |
|18525|rooks            |3        |
|18526|rottenness       |3        |
|18527|rove             |3        |
|18528|roy              |3        |
|18529|ruby             |3        |
|18530|ruder            |3        |
|18531|ruffs            |3        |
|18532|ruinate          |3        |
|18533|ruine            |3        |
|18534|rumple           |3        |
|18535|runagate         |3        |
|18536|rural            |3        |
|18537|russet           |3        |
|18538|russia           |3        |
|18539|ruthful          |3        |
|18540|rye              |3        |
|18541|sacripante       |3        |
|18542|saddler          |3        |
|18543|sagittary        |3        |
|18544|saies            |3        |
|18545|sala             |3        |
|18546|salaams          |3        |
|18547|salamancan       |3        |
|18548|salamander       |3        |
|18549|sallets          |3        |
|18550|sallowness       |3        |
|18551|sanctimonious    |3        |
|18552|sanctimony       |3        |
|18553|sanguinary       |3        |
|18554|sansuena         |3        |
|18555|sapient          |3        |
|18556|sapless          |3        |
|18557|sapling          |3        |
|18558|sarcastic        |3        |
|18559|sardonically     |3        |
|18560|sarra            |3        |
|18561|satires          |3        |
|18562|saturated        |3        |
|18563|saturdays        |3        |
|18564|satyr            |3        |
|18565|satyrs           |3        |
|18566|saucepan         |3        |
|18567|saucers          |3        |
|18568|sauces           |3        |
|18569|saunder          |3        |
|18570|savageness       |3        |
|18571|savory           |3        |
|18572|scaling          |3        |
|18573|scambling        |3        |
|18574|scapes           |3        |
|18575|scatters         |3        |
|18576|scents           |3        |
|18577|schooling        |3        |
|18578|schoolmasters    |3        |
|18579|scoffer          |3        |
|18580|scoffs           |3        |
|18581|sconces          |3        |
|18582|scone            |3        |
|18583|scorch           |3        |
|18584|scorne           |3        |
|18585|scowling         |3        |
|18586|scrawled         |3        |
|18587|screws           |3        |
|18588|scrip            |3        |
|18589|scrubbed         |3        |
|18590|scurrility       |3        |
|18591|scythian         |3        |
|18592|seacoal          |3        |
|18593|seale            |3        |
|18594|seaman           |3        |
|18595|seaport          |3        |
|18596|seared           |3        |
|18597|seashore         |3        |
|18598|seasonably       |3        |
|18599|seasoning        |3        |
|18600|secresy          |3        |
|18601|sedition         |3        |
|18602|seel             |3        |
|18603|seguidillas      |3        |
|18604|sellers          |3        |
|18605|semblances       |3        |
|18606|semiramis        |3        |
|18607|senis            |3        |
|18608|sensational      |3        |
|18609|sequestration    |3        |
|18610|seriousness      |3        |
|18611|serle            |3        |
|18612|sesamum          |3        |
|18613|sessa            |3        |
|18614|severall         |3        |
|18615|severals         |3        |
|18616|severed          |3        |
|18617|sewer            |3        |
|18618|shaddow          |3        |
|18619|shadowing        |3        |
|18620|shag             |3        |
|18621|shallows         |3        |
|18622|shaming          |3        |
|18623|sharpers         |3        |
|18624|shatter          |3        |
|18625|sheathing        |3        |
|18626|sheepskin        |3        |
|18627|shelters         |3        |
|18628|shershel         |3        |
|18629|shielded         |3        |
|18630|shipmaster       |3        |
|18631|shoeing          |3        |
|18632|shoon            |3        |
|18633|shooter          |3        |
|18634|shortens         |3        |
|18635|shortsighted     |3        |
|18636|shots            |3        |
|18637|shotten          |3        |
|18638|shouldering      |3        |
|18639|showt            |3        |
|18640|shrivelled       |3        |
|18641|shrouds          |3        |
|18642|shrub            |3        |
|18643|shudders         |3        |
|18644|shvadaushtra     |3        |
|18645|sicyon           |3        |
|18646|sigeia           |3        |
|18647|sigismunda       |3        |
|18648|signes           |3        |
|18649|significance     |3        |
|18650|signifying       |3        |
|18651|signiors         |3        |
|18652|signories        |3        |
|18653|silliness        |3        |
|18654|silva            |3        |
|18655|simois           |3        |
|18656|simplest         |3        |
|18657|simpletons       |3        |
|18658|simplicities     |3        |
|18659|singed           |3        |
|18660|singes           |3        |
|18661|singleness       |3        |
|18662|singularity      |3        |
|18663|siren            |3        |
|18664|sitter           |3        |
|18665|situate          |3        |
|18666|sizes            |3        |
|18667|sketched         |3        |
|18668|skills           |3        |
|18669|skipped          |3        |
|18670|slackened        |3        |
|18671|slandered        |3        |
|18672|slashed          |3        |
|18673|sleeplessness    |3        |
|18674|sleight          |3        |
|18675|slid             |3        |
|18676|sliding          |3        |
|18677|slighting        |3        |
|18678|slightingly      |3        |
|18679|slights          |3        |
|18680|slings           |3        |
|18681|slink            |3        |
|18682|sliver           |3        |
|18683|slug             |3        |
|18684|sluices          |3        |
|18685|slyly            |3        |
|18686|smarting         |3        |
|18687|smashing         |3        |
|18688|smite            |3        |
|18689|smiting          |3        |
|18690|smoother         |3        |
|18691|smothering       |3        |
|18692|smug             |3        |
|18693|snapped          |3        |
|18694|snappishly       |3        |
|18695|sneers           |3        |
|18696|sneeze           |3        |
|18697|snip             |3        |
|18698|snivelling       |3        |
|18699|snore            |3        |
|18700|snoring          |3        |
|18701|snowed           |3        |
|18702|snowing          |3        |
|18703|snows            |3        |
|18704|snowy            |3        |
|18705|snub             |3        |
|18706|snuffers         |3        |
|18707|soaking          |3        |
|18708|sobriety         |3        |
|18709|sobrino          |3        |
|18710|socinianism      |3        |
|18711|socks            |3        |
|18712|solicitor        |3        |
|18713|solicits         |3        |
|18714|soliloquised     |3        |
|18715|solution         |3        |
|18716|somewheres       |3        |
|18717|sont             |3        |
|18718|sophy            |3        |
|18719|sops             |3        |
|18720|sorcerer         |3        |
|18721|sorcerers        |3        |
|18722|sorel            |3        |
|18723|sorrier          |3        |
|18724|soundness        |3        |
|18725|southward        |3        |
|18726|sowing           |3        |
|18727|sparta           |3        |
|18728|spartan          |3        |
|18729|spasm            |3        |
|18730|speakes          |3        |
|18731|speaketh         |3        |
|18732|speck            |3        |
|18733|speckled         |3        |
|18734|spectator        |3        |
|18735|speculative      |3        |
|18736|speeded          |3        |
|18737|speediest        |3        |
|18738|spherical        |3        |
|18739|spital           |3        |
|18740|spites           |3        |
|18741|spitted          |3        |
|18742|splashing        |3        |
|18743|spleens          |3        |
|18744|splinters        |3        |
|18745|splits           |3        |
|18746|spokes           |3        |
|18747|spokesman        |3        |
|18748|spotty           |3        |
|18749|spouts           |3        |
|18750|spray            |3        |
|18751|sprays           |3        |
|18752|spreads          |3        |
|18753|sprout           |3        |
|18754|spying           |3        |
|18755|squash           |3        |
|18756|squeezing        |3        |
|18757|stagger          |3        |
|18758|staggering       |3        |
|18759|stalking         |3        |
|18760|stalled          |3        |
|18761|stammer          |3        |
|18762|standeth         |3        |
|18763|stanhill         |3        |
|18764|stanza           |3        |
|18765|starlight        |3        |
|18766|starred          |3        |
|18767|steadfastly      |3        |
|18768|steadier         |3        |
|18769|steered          |3        |
|18770|stept            |3        |
|18771|sterility        |3        |
|18772|sterne           |3        |
|18773|sterner          |3        |
|18774|steterat         |3        |
|18775|stewed           |3        |
|18776|stifling         |3        |
|18777|stimulate        |3        |
|18778|stipulate        |3        |
|18779|stipulated       |3        |
|18780|stocked          |3        |
|18781|stolidity        |3        |
|18782|storming         |3        |
|18783|stoup            |3        |
|18784|stoutest         |3        |
|18785|stove            |3        |
|18786|stragglers       |3        |
|18787|stranded         |3        |
|18788|strangling       |3        |
|18789|strawberry       |3        |
|18790|strays           |3        |
|18791|streame          |3        |
|18792|strengthening    |3        |
|18793|strenuous        |3        |
|18794|strewed          |3        |
|18795|striding         |3        |
|18796|strifes          |3        |
|18797|strikingly       |3        |
|18798|strutting        |3        |
|18799|stubble          |3        |
|18800|stubbornly       |3        |
|18801|stubbornness     |3        |
|18802|stunted          |3        |
|18803|stupidities      |3        |
|18804|submissively     |3        |
|18805|suborned         |3        |
|18806|subscribes       |3        |
|18807|subside          |3        |
|18808|substituted      |3        |
|18809|substitution     |3        |
|18810|subterfuge       |3        |
|18811|successes        |3        |
|18812|succouring       |3        |
|18813|suffices         |3        |
|18814|suicide          |3        |
|18815|suing            |3        |
|18816|sullenly         |3        |
|18817|summits          |3        |
|18818|summoning        |3        |
|18819|sumptuously      |3        |
|18820|sunburnt         |3        |
|18821|sunshades        |3        |
|18822|super            |3        |
|18823|superficial      |3        |
|18824|superiors        |3        |
|18825|suppliants       |3        |
|18826|surcoat          |3        |
|18827|sureties         |3        |
|18828|surmount         |3        |
|18829|surmounted       |3        |
|18830|surplice         |3        |
|18831|surplus          |3        |
|18832|susan            |3        |
|18833|suspension       |3        |
|18834|sustenance       |3        |
|18835|sut              |3        |
|18836|swaddling        |3        |
|18837|swaggerers       |3        |
|18838|swains           |3        |
|18839|swarming         |3        |
|18840|swathing         |3        |
|18841|swayed           |3        |
|18842|swearers         |3        |
|18843|sweeps           |3        |
|18844|swerving         |3        |
|18845|swims            |3        |
|18846|swindlers        |3        |
|18847|swindling        |3        |
|18848|swinge           |3        |
|18849|swoln            |3        |
|18850|sycamore         |3        |
|18851|symmetrical      |3        |
|18852|sympathised      |3        |
|18853|systematic       |3        |
|18854|systems          |3        |
|18855|tacit            |3        |
|18856|taffety          |3        |
|18857|tag              |3        |
|18858|tagarin          |3        |
|18859|taile            |3        |
|18860|tainting         |3        |
|18861|taker            |3        |
|18862|tam              |3        |
|18863|tamely           |3        |
|18864|tameness         |3        |
|18865|tang             |3        |
|18866|tanks            |3        |
|18867|targets          |3        |
|18868|tarnished        |3        |
|18869|tarquinius       |3        |
|18870|tarquins         |3        |
|18871|tarre            |3        |
|18872|tartly           |3        |
|18873|teacheth         |3        |
|18874|teacups          |3        |
|18875|tediously        |3        |
|18876|teem             |3        |
|18877|telegraph        |3        |
|18878|telegraphed      |3        |
|18879|tellers          |3        |
|18880|temporize        |3        |
|18881|tempter          |3        |
|18882|tenderer         |3        |
|18883|tenfold          |3        |
|18884|tenor            |3        |
|18885|terrestrial      |3        |
|18886|tester           |3        |
|18887|testimonies      |3        |
|18888|testing          |3        |
|18889|tetchy           |3        |
|18890|tetter           |3        |
|18891|tetuan           |3        |
|18892|thankes          |3        |
|18893|thankings        |3        |
|18894|thanksgiving     |3        |
|18895|thankye          |3        |
|18896|theatrical       |3        |
|18897|thefts           |3        |
|18898|thenceforward    |3        |
|18899|theoric          |3        |
|18900|theories         |3        |
|18901|ther             |3        |
|18902|thereunto        |3        |
|18903|thessaly         |3        |
|18904|thetis           |3        |
|18905|thews            |3        |
|18906|thickening       |3        |
|18907|thimble          |3        |
|18908|thinkings        |3        |
|18909|thinly           |3        |
|18910|thirdly          |3        |
|18911|thirteenth       |3        |
|18912|thistle          |3        |
|18913|thistles         |3        |
|18914|tho              |3        |
|18915|thoughtlessness  |3        |
|18916|threepence       |3        |
|18917|throttled        |3        |
|18918|throttler        |3        |
|18919|thumbs           |3        |
|18920|thwack           |3        |
|18921|thwacks          |3        |
|18922|thyme            |3        |
|18923|ticked           |3        |
|18924|tightened        |3        |
|18925|tilts            |3        |
|18926|timidity         |3        |
|18927|tincture         |3        |
|18928|tinkers          |3        |
|18929|tippell          |3        |
|18930|tips             |3        |
|18931|tiresomely       |3        |
|18932|tisick           |3        |
|18933|tissue           |3        |
|18934|toady            |3        |
|18935|tobias           |3        |
|18936|toll             |3        |
|18937|tolling          |3        |
|18938|toned            |3        |
|18939|toothsome        |3        |
|18940|topple           |3        |
|18941|torquay          |3        |
|18942|torrellas        |3        |
|18943|tortoise         |3        |
|18944|torturing        |3        |
|18945|totter           |3        |
|18946|tottered         |3        |
|18947|tours            |3        |
|18948|towelling        |3        |
|18949|towered          |3        |
|18950|towne            |3        |
|18951|tracts           |3        |
|18952|tradesman        |3        |
|18953|tramped          |3        |
|18954|tranquillised    |3        |
|18955|transfixed       |3        |
|18956|transient        |3        |
|18957|translators      |3        |
|18958|transpired       |3        |
|18959|transporting     |3        |
|18960|transports       |3        |
|18961|trapobana        |3        |
|18962|traveler         |3        |
|18963|travelers        |3        |
|18964|traytor          |3        |
|18965|treasonous       |3        |
|18966|trebizond        |3        |
|18967|trebles          |3        |
|18968|tremblest        |3        |
|18969|tremendously     |3        |
|18970|tremulous        |3        |
|18971|tressel          |3        |
|18972|tricke           |3        |
|18973|tricked          |3        |
|18974|tricking         |3        |
|18975|trident          |3        |
|18976|trinity          |3        |
|18977|tripolis         |3        |
|18978|trips            |3        |
|18979|triumphed        |3        |
|18980|trotting         |3        |
|18981|troughs          |3        |
|18982|trout            |3        |
|18983|trowest          |3        |
|18984|truckle          |3        |
|18985|trumpeter        |3        |
|18986|tryall           |3        |
|18987|tuck             |3        |
|18988|tun              |3        |
|18989|tunic            |3        |
|18990|tuning           |3        |
|18991|turbans          |3        |
|18992|turbulent        |3        |
|18993|turkeys          |3        |
|18994|turnip           |3        |
|18995|turret           |3        |
|18996|tus              |3        |
|18997|tusks            |3        |
|18998|tutored          |3        |
|18999|twaine           |3        |
|19000|tweene           |3        |
|19001|twelfth          |3        |
|19002|twine            |3        |
|19003|twined           |3        |
|19004|twinkle          |3        |
|19005|tye              |3        |
|19006|ulcerous         |3        |
|19007|ultimately       |3        |
|19008|unadvised        |3        |
|19009|unanimously      |3        |
|19010|unanswerable     |3        |
|19011|unanswered       |3        |
|19012|unarmed          |3        |
|19013|unaware          |3        |
|19014|unbated          |3        |
|19015|unbend           |3        |
|19016|unbruised        |3        |
|19017|unburied         |3        |
|19018|unbuttoning      |3        |
|19019|uncalled         |3        |
|19020|unceremoniously  |3        |
|19021|unchangeable     |3        |
|19022|unchanging       |3        |
|19023|uncheerful       |3        |
|19024|uncleanness      |3        |
|19025|unconcerned      |3        |
|19026|unconnected      |3        |
|19027|unconstrained    |3        |
|19028|uncontrollable   |3        |
|19029|uncouple         |3        |
|19030|uncurrent        |3        |
|19031|undeceived       |3        |
|19032|undeniable       |3        |
|19033|undergoes        |3        |
|19034|underprop        |3        |
|19035|undervalue       |3        |
|19036|underwent        |3        |
|19037|undeserving      |3        |
|19038|undesignedly     |3        |
|19039|undesirable      |3        |
|19040|undiscerning     |3        |
|19041|undismayed       |3        |
|19042|undistinguishable|3        |
|19043|undivided        |3        |
|19044|undutiful        |3        |
|19045|unemployed       |3        |
|19046|unfix            |3        |
|19047|unfolds          |3        |
|19048|ungently         |3        |
|19049|ungodly          |3        |
|19050|unhealthy        |3        |
|19051|unhindered       |3        |
|19052|unhurt           |3        |
|19053|unicorn          |3        |
|19054|unintentional    |3        |
|19055|unlace           |3        |
|19056|unlacing         |3        |
|19057|unlawfully       |3        |
|19058|unlearned        |3        |
|19059|unlettered       |3        |
|19060|unloading        |3        |
|19061|unmasking        |3        |
|19062|unmerited        |3        |
|19063|unnoted          |3        |
|19064|unobtrusive      |3        |
|19065|unperceived      |3        |
|19066|unpersuadable    |3        |
|19067|unplumed         |3        |
|19068|unpolished       |3        |
|19069|unquenchable     |3        |
|19070|unready          |3        |
|19071|unreserved       |3        |
|19072|unreverend       |3        |
|19073|unreverent       |3        |
|19074|unsaid           |3        |
|19075|unsanctified     |3        |
|19076|unsheathe        |3        |
|19077|unskilful        |3        |
|19078|unsociable       |3        |
|19079|unsounded        |3        |
|19080|unstable         |3        |
|19081|unstaid          |3        |
|19082|unsteady         |3        |
|19083|unsubstantial    |3        |
|19084|unswept          |3        |
|19085|untamed          |3        |
|19086|untasted         |3        |
|19087|unthankful       |3        |
|19088|unthrift         |3        |
|19089|untutored        |3        |
|19090|untying          |3        |
|19091|unwise           |3        |
|19092|unworthily       |3        |
|19093|unwounded        |3        |
|19094|upbraiding       |3        |
|19095|upbraids         |3        |
|19096|uppermost        |3        |
|19097|uproars          |3        |
|19098|ups              |3        |
|19099|upsetting        |3        |
|19100|urchin           |3        |
|19101|urine            |3        |
|19102|usance           |3        |
|19103|ushers           |3        |
|19104|usurers          |3        |
|19105|usurpation       |3        |
|19106|vacantly         |3        |
|19107|vagabonds        |3        |
|19108|vainglorious     |3        |
|19109|valid            |3        |
|19110|valladolid       |3        |
|19111|valuation        |3        |
|19112|valueless        |3        |
|19113|vaporous         |3        |
|19114|vapors           |3        |
|19115|vargas           |3        |
|19116|variance         |3        |
|19117|vaunted          |3        |
|19118|vaunting         |3        |
|19119|vedas            |3        |
|19120|vegetables       |3        |
|19121|vehemency        |3        |
|19122|velez            |3        |
|19123|vellido          |3        |
|19124|velutus          |3        |
|19125|veneration       |3        |
|19126|venetians        |3        |
|19127|vengeful         |3        |
|19128|vented           |3        |
|19129|vents            |3        |
|19130|venuto           |3        |
|19131|verb             |3        |
|19132|vermilion        |3        |
|19133|vermin           |3        |
|19134|vertue           |3        |
|19135|vertuous         |3        |
|19136|vestige          |3        |
|19137|vestments        |3        |
|19138|vexatious        |3        |
|19139|vexes            |3        |
|19140|victual          |3        |
|19141|vidushaka        |3        |
|19142|vigil            |3        |
|19143|vigils           |3        |
|19144|viperous         |3        |
|19145|vipers           |3        |
|19146|virginal         |3        |
|19147|visards          |3        |
|19148|visitations      |3        |
|19149|vitas            |3        |
|19150|voce             |3        |
|19151|volubility       |3        |
|19152|vomiting         |3        |
|19153|vomits           |3        |
|19154|vor              |3        |
|19155|votes            |3        |
|19156|vouches          |3        |
|19157|voulez           |3        |
|19158|vulcan           |3        |
|19159|wade             |3        |
|19160|waded            |3        |
|19161|wafer            |3        |
|19162|waggish          |3        |
|19163|waggoner         |3        |
|19164|wags             |3        |
|19165|wails            |3        |
|19166|wainscot         |3        |
|19167|walker           |3        |
|19168|wallis           |3        |
|19169|walloon          |3        |
|19170|wane             |3        |
|19171|wantonly         |3        |
|19172|warded           |3        |
|19173|warfare          |3        |
|19174|warily           |3        |
|19175|warns            |3        |
|19176|wassail          |3        |
|19177|watchfulness     |3        |
|19178|watchtower       |3        |
|19179|waver            |3        |
|19180|wavered          |3        |
|19181|waxes            |3        |
|19182|wayside          |3        |
|19183|waywardness      |3        |
|19184|weake            |3        |
|19185|weakening        |3        |
|19186|weaknesses       |3        |
|19187|wearers          |3        |
|19188|wearisomeness    |3        |
|19189|wedge            |3        |
|19190|wee              |3        |
|19191|weeke            |3        |
|19192|weekly           |3        |
|19193|weightier        |3        |
|19194|wend             |3        |
|19195|whenas           |3        |
|19196|wheresoever      |3        |
|19197|whimsical        |3        |
|19198|whirlwind        |3        |
|19199|whirlwinds       |3        |
|19200|whitewash        |3        |
|19201|whooping         |3        |
|19202|wickedly         |3        |
|19203|widen            |3        |
|19204|wilder           |3        |
|19205|willoughbys      |3        |
|19206|wince            |3        |
|19207|windes           |3        |
|19208|wines            |3        |
|19209|winked           |3        |
|19210|wintry           |3        |
|19211|wiry             |3        |
|19212|wisher           |3        |
|19213|wishful          |3        |
|19214|wistly           |3        |
|19215|withstood        |3        |
|19216|witless          |3        |
|19217|wolvish          |3        |
|19218|wombs            |3        |
|19219|wondrously       |3        |
|19220|woodbine         |3        |
|19221|woodhouses       |3        |
|19222|wooe             |3        |
|19223|wooes            |3        |
|19224|workings         |3        |
|19225|worries          |3        |
|19226|worshipped       |3        |
|19227|worshippers      |3        |
|19228|worsted          |3        |
|19229|wos              |3        |
|19230|wots             |3        |
|19231|wrapping         |3        |
|19232|wreathe          |3        |
|19233|wreathed         |3        |
|19234|writhed          |3        |
|19235|wroth            |3        |
|19236|wye              |3        |
|19237|yce              |3        |
|19238|yearn            |3        |
|19239|yearns           |3        |
|19240|yeomen           |3        |
|19241|youngling        |3        |
|19242|younker          |3        |
|19243|z                |3        |
|19244|zamora           |3        |
|19245|zebra            |3        |
|19246|zion             |3        |
|19247|abandons         |2        |
|19248|abase            |2        |
|19249|abbots           |2        |
|19250|abbreviated      |2        |
|19251|abear            |2        |
|19252|abernuncio       |2        |
|19253|abet             |2        |
|19254|abhira           |2        |
|19255|abhorrent        |2        |
|19256|abjects          |2        |
|19257|ablest           |2        |
|19258|abominably       |2        |
|19259|abominate        |2        |
|19260|abomination      |2        |
|19261|abominations     |2        |
|19262|abounded         |2        |
|19263|abounding        |2        |
|19264|abounds          |2        |
|19265|abroade          |2        |
|19266|absented         |2        |
|19267|absolve          |2        |
|19268|absolved         |2        |
|19269|abstracting      |2        |
|19270|abstracts        |2        |
|19271|aby              |2        |
|19272|academes         |2        |
|19273|academicians     |2        |
|19274|accession        |2        |
|19275|accomplices      |2        |
|19276|accomplishes     |2        |
|19277|accounting       |2        |
|19278|accoutrement     |2        |
|19279|accumulate       |2        |
|19280|accumulating     |2        |
|19281|accumulation     |2        |
|19282|accumulations    |2        |
|19283|accusativo       |2        |
|19284|ached            |2        |
|19285|acolyte          |2        |
|19286|acquisitions     |2        |
|19287|actively         |2        |
|19288|adage            |2        |
|19289|adamantine       |2        |
|19290|adapting         |2        |
|19291|addiction        |2        |
|19292|addled           |2        |
|19293|addrest          |2        |
|19294|adelaide         |2        |
|19295|adhering         |2        |
|19296|adiew            |2        |
|19297|adjoined         |2        |
|19298|adjourned        |2        |
|19299|adjuncts         |2        |
|19300|adjuration       |2        |
|19301|adjured          |2        |
|19302|administering    |2        |
|19303|admiralty        |2        |
+-----+-----------------+---------+

Rare Words
+-----+-----------------+---------+
|Rank |Word             |Frequency|
+-----+-----------------+---------+
|34928|tenedos          |1        |
|34929|tenements        |1        |
|34930|tenens           |1        |
|34931|tenner           |1        |
|34932|tenorio          |1        |
|34933|tenours          |1        |
|34934|tense            |1        |
|34935|tension          |1        |
|34936|tented           |1        |
|34937|tenths           |1        |
|34938|tenures          |1        |
|34939|ter              |1        |
|34940|tercel           |1        |
|34941|terebinth        |1        |
|34942|terence          |1        |
|34943|teresaina        |1        |
|34944|teresona         |1        |
|34945|terme            |1        |
|34946|terminate        |1        |
|34947|terminations     |1        |
|34948|termless         |1        |
|34949|termth           |1        |
|34950|ternateea        |1        |
|34951|terram           |1        |
|34952|terraqueous      |1        |
|34953|terras           |1        |
|34954|terre            |1        |
|34955|terriers         |1        |
|34956|terrifically     |1        |
|34957|terrour          |1        |
|34958|tertian          |1        |
|34959|tertio           |1        |
|34960|testators        |1        |
|34961|testifies        |1        |
|34962|testimonials     |1        |
|34963|testimonied      |1        |
|34964|testiness        |1        |
|34965|testril          |1        |
|34966|tests            |1        |
|34967|tethered         |1        |
|34968|tevil            |1        |
|34969|textual          |1        |
|34970|textured         |1        |
|34971|thaes            |1        |
|34972|thanckes         |1        |
|34973|thankee          |1        |
|34974|thanker          |1        |
|34975|thanklessness    |1        |
|34976|thanksgivings    |1        |
|34977|thassos          |1        |
|34978|thawd            |1        |
|34979|thawing          |1        |
|34980|thaws            |1        |
|34981|thay             |1        |
|34982|theagenes        |1        |
|34983|theame           |1        |
|34984|theefe           |1        |
|34985|theerfore        |1        |
|34986|theirseln        |1        |
|34987|theise           |1        |
|34988|theodore         |1        |
|34989|theoretically    |1        |
|34990|theorize         |1        |
|34991|thereabout       |1        |
|34992|thermodon        |1        |
|34993|thes             |1        |
|34994|thesius          |1        |
|34995|thessalian       |1        |
|34996|thible           |1        |
|34997|thicken          |1        |
|34998|thickheaded      |1        |
|34999|thickness        |1        |
|35000|thickskin        |1        |
|35001|thide            |1        |
|35002|thimbles         |1        |
|35003|thimbraeus       |1        |
|35004|thinker          |1        |
|35005|thirstier        |1        |
|35006|thirstiest       |1        |
|35007|thirsts          |1        |
|35008|thirtie          |1        |
|35009|thirtieth        |1        |
|35010|thisne           |1        |
|35011|thith            |1        |
|35012|thitherward      |1        |
|35013|thoas            |1        |
|35014|thomases         |1        |
|35015|thomson          |1        |
|35016|thornier         |1        |
|35017|thoroughbred     |1        |
|35018|thoroughfare     |1        |
|35019|thoroughfares    |1        |
|35020|thoroughness     |1        |
|35021|thoughten        |1        |
|35022|thoughtlessly    |1        |
|35023|thowels          |1        |
|35024|thralled         |1        |
|35025|thralls          |1        |
|35026|thrashings       |1        |
|35027|threashd         |1        |
|35028|threatenings     |1        |
|35029|threates         |1        |
|35030|threatest        |1        |
|35031|threepile        |1        |
|35032|threne           |1        |
|35033|threnos          |1        |
|35034|thresher         |1        |
|35035|thresholds       |1        |
|35036|thrifts          |1        |
|35037|thrills          |1        |
|35038|thrivers         |1        |
|35039|thriveth         |1        |
|35040|throate          |1        |
|35041|throbs           |1        |
|35042|throca           |1        |
|35043|throe            |1        |
|35044|thromuldo        |1        |
|35045|throstles        |1        |
|35046|throttle         |1        |
|35047|throttling       |1        |
|35048|throughfare      |1        |
|35049|throughfares     |1        |
|35050|throughont       |1        |
|35051|throwest         |1        |
|35052|thrum            |1        |
|35053|thrumming        |1        |
|35054|thrusteth        |1        |
|35055|thud             |1        |
|35056|thugs            |1        |
|35057|thumping         |1        |
|35058|thumps           |1        |
|35059|thunderstroke    |1        |
|35060|thuperior        |1        |
|35061|thuthpithion     |1        |
|35062|thwartings       |1        |
|35063|thymus           |1        |
|35064|thyrsis          |1        |
|35065|tia              |1        |
|35066|tib              |1        |
|35067|tibar            |1        |
|35068|tiberio          |1        |
|35069|tibey            |1        |
|35070|tibullus         |1        |
|35071|ticket           |1        |
|35072|ticknor          |1        |
|35073|ticks            |1        |
|35074|tiddle           |1        |
|35075|tidemarks        |1        |
|35076|tiding           |1        |
|35077|tiff             |1        |
|35078|tightest         |1        |
|35079|tights           |1        |
|35080|tigress          |1        |
|35081|tila             |1        |
|35082|tiles            |1        |
|35083|tillageland      |1        |
|35084|tiltyard         |1        |
|35085|timantes         |1        |
|35086|timelier         |1        |
|35087|timerous         |1        |
|35088|timonel          |1        |
|35089|timor            |1        |
|35090|timorously       |1        |
|35091|timothy          |1        |
|35092|tinctures        |1        |
|35093|tingle           |1        |
|35094|tiniest          |1        |
|35095|tinkle           |1        |
|35096|tinkled          |1        |
|35097|tinsel           |1        |
|35098|tint             |1        |
|35099|tinted           |1        |
|35100|tints            |1        |
|35101|tiopieyo         |1        |
|35102|tippling         |1        |
|35103|tipstaff         |1        |
|35104|tipsum           |1        |
|35105|tipsy            |1        |
|35106|tiptoed          |1        |
|35107|tiquitoc         |1        |
|35108|tirantes         |1        |
|35109|tiresomeness     |1        |
|35110|tirest           |1        |
|35111|tirhoot          |1        |
|35112|tirra            |1        |
|35113|tirrits          |1        |
|35114|tissues          |1        |
|35115|tit              |1        |
|35116|tithed           |1        |
|35117|titleless        |1        |
|35118|titter           |1        |
|35119|tittered         |1        |
|35120|tittles          |1        |
|35121|titular          |1        |
|35122|tityus           |1        |
|35123|tizona           |1        |
|35124|toadstool        |1        |
|35125|toaze            |1        |
|35126|tocho            |1        |
|35127|tod              |1        |
|35128|toddled          |1        |
|35129|todpole          |1        |
|35130|tofana           |1        |
|35131|toge             |1        |
|35132|toged            |1        |
|35133|togither         |1        |
|35134|toilet           |1        |
|35135|toilette         |1        |
|35136|toledan          |1        |
|35137|tomas            |1        |
|35138|tomasillo        |1        |
|35139|tombe            |1        |
|35140|tombed           |1        |
|35141|tombless         |1        |
|35142|tomboy           |1        |
|35143|tomboys          |1        |
|35144|tome             |1        |
|35145|tomillas         |1        |
|35146|tomyris          |1        |
|35147|tons             |1        |
