---------------------------------------------------------------------------------------------
Output for  sample-d.txt
---------------------------------------------------------------------------------------------
('total number of words=', 2948155)
('total number of distinct words=', 57120)
('popular_threshold_word=', 2856.0)
('common_threshold_l_word=', 27132.0)
('common_threshold_u_word=', 29988.0)
('rare_threshold_word=', 54264.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+---------------+---------+
|Rank|Word           |Frequency|
|29323|coping               |2        |
|29324|coppice              |2        |
|29325|copse                |2        |
|29326|copyrighted          |2        |
|29327|coquettish           |2        |
|29328|cor                  |2        |
|29329|coralpink            |2        |
|29330|coranto              |2        |
|29331|corantos             |2        |
|29332|cordiale             |2        |
|29333|cordon               |2        |
|29334|corinthians          |2        |
|29335|corky                |2        |
|29336|corned               |2        |
|29337|corneille            |2        |
|29338|cornelia             |2        |
|29339|cornfields           |2        |
|29340|cornices             |2        |
|29341|cornish              |2        |
|29342|corollary            |2        |
|29343|corporeally          |2        |
|29344|corporis             |2        |
|29345|corpulence           |2        |
|29346|corr                 |2        |
|29347|corral               |2        |
|29348|correctest           |2        |
|29349|corrects             |2        |
|29350|corrie               |2        |
|29351|corrigible           |2        |
|29352|corrupter            |2        |
|29353|corruptible          |2        |
|29354|corruptio            |2        |
|29355|corruptly            |2        |
|29356|corry                |2        |
|29357|corsair              |2        |
|29358|corsairs             |2        |
|29359|corses               |2        |
|29360|corslet              |2        |
|29361|corso                |2        |
|29362|cosin                |2        |
|29363|cosmetic             |2        |
|29364|costbag              |2        |
|29365|costdrawer           |2        |
|29366|costing              |2        |
|29367|cotes                |2        |
|29368|cotswold             |2        |
|29369|cottonball           |2        |
|29370|cottontails          |2        |
|29371|cotus                |2        |
|29372|counselling          |2        |
|29373|countered            |2        |
|29374|countersigned        |2        |
|29375|countervail          |2        |
|29376|countinghouse        |2        |
|29377|countrey             |2        |
|29378|countryfolk          |2        |
|29379|couplement           |2        |
|29380|courcelles           |2        |
|29381|cours                |2        |
|29382|courtesans           |2        |
|29383|courtships           |2        |
|29384|courtyards           |2        |
|29385|covent               |2        |
|29386|coverings            |2        |
|29387|coverture            |2        |
|29388|covetously           |2        |
|29389|covey                |2        |
|29390|cowe                 |2        |
|29391|cowered              |2        |
|29392|cowers               |2        |
|29393|crackers             |2        |
|29394|crackled             |2        |
|29395|cradled              |2        |
|29396|craftier             |2        |
|29397|cramming             |2        |
|29398|cranial              |2        |
|29399|craning              |2        |
|29400|cranium              |2        |
|29401|crassus              |2        |
|29402|craters              |2        |
|29403|cravens              |2        |
|29404|crayfish             |2        |
|29405|creaky               |2        |
|29406|creamfruit           |2        |
|29407|creaminess           |2        |
|29408|creams               |2        |
|29409|credibility          |2        |
|29410|creophylus           |2        |
|29411|crestfallen          |2        |
|29412|cretans              |2        |
|29413|cretic               |2        |
|29414|crie                 |2        |
|29415|criedst              |2        |
|29416|criest               |2        |
|29417|crimeful             |2        |
|29418|criminality          |2        |
|29419|crimsons             |2        |
|29420|cringed              |2        |
|29421|crinkled             |2        |
|29422|cripples             |2        |
|29423|crispin              |2        |
|29424|crisscrossed         |2        |
|29425|crissie              |2        |
|29426|critically           |2        |
|29427|croce                |2        |
|29428|crock                |2        |
|29429|crocuses             |2        |
|29430|crofter              |2        |
|29431|crois                |2        |
|29432|croix                |2        |
|29433|croker               |2        |
|29434|crones               |2        |
|29435|cronus               |2        |
|29436|crookedness          |2        |
|29437|crooking             |2        |
|29438|croquant             |2        |
|29439|crossbones           |2        |
|29440|crosshaven           |2        |
|29441|crost                |2        |
|29442|crowed               |2        |
|29443|crowner              |2        |
|29444|crownes              |2        |
|29445|crownets             |2        |
|29446|crowther             |2        |
|29447|crozier              |2        |
|29448|crucify              |2        |
|29449|cruellest            |2        |
|29450|cruised              |2        |
|29451|cruises              |2        |
|29452|cruisings            |2        |
|29453|crumlin              |2        |
|29454|crunches             |2        |
|29455|crusader             |2        |
|29456|crushes              |2        |
|29457|crustcrumbs          |2        |
|29458|crux                 |2        |
|29459|crypt                |2        |
|29460|crystalline          |2        |
|29461|crystallised         |2        |
|29462|cubicle              |2        |
|29463|cubit                |2        |
|29464|cuck                 |2        |
|29465|cuckoos              |2        |
|29466|cuddled              |2        |
|29467|cuddling             |2        |
|29468|cuffes               |2        |
|29469|cuirasses            |2        |
|29470|culinary             |2        |
|29471|cullen               |2        |
|29472|culling              |2        |
|29473|cullions             |2        |
|29474|culloden             |2        |
|29475|culminated           |2        |
|29476|culprit              |2        |
|29477|cultivates           |2        |
|29478|cumbersome           |2        |
|29479|cummins              |2        |
|29480|cumulative           |2        |
|29481|cuore                |2        |
|29482|cupbearer            |2        |
|29483|cupful               |2        |
|29484|curbed               |2        |
|29485|curchod              |2        |
|29486|currer               |2        |
|29487|curried              |2        |
|29488|cursorily            |2        |
|29489|curtailed            |2        |
|29490|curtle               |2        |
|29491|curtsie              |2        |
|29492|curvets              |2        |
|29493|curvilinear          |2        |
|29494|cuss                 |2        |
|29495|cussed               |2        |
|29496|cutest               |2        |
|29497|cuthberts            |2        |
|29498|cutlet               |2        |
|29499|cutpurses            |2        |
|29500|cwt                  |2        |
|29501|cycling              |2        |
|29502|cyclist              |2        |
|29503|cyclone              |2        |
|29504|cyclopides           |2        |
|29505|cylindrical          |2        |
|29506|cynosure             |2        |
|29507|cynthia              |2        |
|29508|cyril                |2        |
|29509|dabbler              |2        |
|29510|dabbles              |2        |
|29511|daddies              |2        |
|29512|daff                 |2        |
|29513|daffed               |2        |
|29514|daffodils            |2        |
|29515|daguerreotype        |2        |
|29516|daleth               |2        |
|29517|dallies              |2        |
|29518|dalmatians           |2        |
|29519|dalton               |2        |
|29520|damascus             |2        |
|29521|damer                |2        |
|29522|damnably             |2        |
|29523|damning              |2        |
|29524|damped               |2        |
|29525|damper               |2        |
|29526|damps                |2        |
|29527|damsels              |2        |
|29528|dandle               |2        |
|29529|dangled              |2        |
|29530|danny                |2        |
|29531|danseuse             |2        |
|29532|danube               |2        |
|29533|dappled              |2        |
|29534|darbies              |2        |
|29535|darcy                |2        |
|29536|dargle               |2        |
|29537|daringly             |2        |
|29538|darkbacked           |2        |
|29539|darkenes             |2        |
|29540|darksome             |2        |
|29541|darning              |2        |
|29542|darter               |2        |
|29543|dastards             |2        |
|29544|daubed               |2        |
|29545|dauphine             |2        |
|29546|davenant             |2        |
|29547|dawdled              |2        |
|29548|daybook              |2        |
|29549|daystar              |2        |
|29550|daytime              |2        |
|29551|dazzlingly           |2        |
|29552|deadened             |2        |
|29553|deadhand             |2        |
|29554|deadlock             |2        |
|29555|deadness             |2        |
|29556|deam                 |2        |
|29557|deane                |2        |
|29558|deathes              |2        |
|29559|deathful             |2        |
|29560|deathly              |2        |
|29561|debarred             |2        |
|29562|debasement           |2        |
|29563|debatement           |2        |
|29564|debauched            |2        |
|29565|debile               |2        |
|29566|debitor              |2        |
|29567|debtorship           |2        |
|29568|debut                |2        |
|29569|decadence            |2        |
|29570|decades              |2        |
|29571|decaies              |2        |
|29572|decanters            |2        |
|29573|decanting            |2        |
|29574|deceitfulness        |2        |
|29575|deceivable           |2        |
|29576|decencies            |2        |
|29577|deceptive            |2        |
|29578|deciduously          |2        |
|29579|decimating           |2        |
|29580|deciphered           |2        |
|29581|decking              |2        |
|29582|decoction            |2        |
|29583|decomposed           |2        |
|29584|decomposing          |2        |
|29585|decomposition        |2        |
|29586|decorating           |2        |
|29587|decorative           |2        |
|29588|decorators           |2        |
|29589|decreased            |2        |
|29590|dedicating           |2        |
|29591|deducing             |2        |
|29592|dee                  |2        |
|29593|deedpoll             |2        |
|29594|deepden              |2        |
|29595|deepsounding         |2        |
|29596|defeatures           |2        |
|29597|defenseless          |2        |
|29598|defilements          |2        |
|29599|defiling             |2        |
|29600|deflowered           |2        |
|29601|defrayed             |2        |
|29602|deft                 |2        |
|29603|defunctive           |2        |
|29604|defyingly            |2        |
|29605|deglutition          |2        |
|29606|degrades             |2        |
|29607|dehorned             |2        |
|29608|deistic              |2        |
|29609|deists               |2        |
|29610|delabreth            |2        |
|29611|delegating           |2        |
|29612|delightedly          |2        |
|29613|delineating          |2        |
|29614|deliverly            |2        |
|29615|della                |2        |
|29616|delphine             |2        |
|29617|deluges              |2        |
|29618|delved               |2        |
|29619|demesne              |2        |
|29620|demurred             |2        |
|29621|demus                |2        |
|29622|demyship             |2        |
|29623|denisons             |2        |
|29624|dennehy              |2        |
|29625|denominate           |2        |
|29626|denominating         |2        |
|29627|denser               |2        |
|29628|denunciations        |2        |
|29629|depicting            |2        |
|29630|deploy               |2        |
|29631|deposits             |2        |
|29632|depreciated          |2        |
|29633|depreciation         |2        |
|29634|depresses            |2        |
|29635|deprives             |2        |
|29636|depute               |2        |
|29637|deracinate           |2        |
|29638|derbyshire           |2        |
|29639|derided              |2        |
|29640|deriding             |2        |
|29641|derivation           |2        |
|29642|derry                |2        |
|29643|descanted            |2        |
|29644|descartes            |2        |
|29645|descende             |2        |
|29646|deserter             |2        |
|29647|deserver             |2        |
|29648|designating          |2        |
|29649|designedly           |2        |
|29650|desmarest            |2        |
|29651|despairs             |2        |
|29652|despatching          |2        |
|29653|despiser             |2        |
|29654|despiseth            |2        |
|29655|despitefully         |2        |
|29656|desponding           |2        |
|29657|destinations         |2        |
|29658|destroyer            |2        |
|29659|destroyers           |2        |
|29660|destructions         |2        |
|29661|detaches             |2        |
|29662|detaining            |2        |
|29663|detectives           |2        |
|29664|detects              |2        |
|29665|detention            |2        |
|29666|detesting            |2        |
|29667|detests              |2        |
|29668|deucalion            |2        |
|29669|deuced               |2        |
|29670|deuteronomy          |2        |
|29671|devans               |2        |
|29672|devant               |2        |
|29673|devastate            |2        |
|29674|devastated           |2        |
|29675|devastating          |2        |
|29676|devill               |2        |
|29677|devilry              |2        |
|29678|devotee              |2        |
|29679|devotional           |2        |
|29680|devourer             |2        |
|29681|dewdrop              |2        |
|29682|dewdrops             |2        |
|29683|dewelop              |2        |
|29684|dexter               |2        |
|29685|dia                  |2        |
|29686|diaboli              |2        |
|29687|diabolic             |2        |
|29688|diabolism            |2        |
|29689|diademed             |2        |
|29690|diane                |2        |
|29691|diapers              |2        |
|29692|diaphragm            |2        |
|29693|diarist              |2        |
|29694|dibble               |2        |
|29695|dicing               |2        |
|29696|dictation            |2        |
|29697|dictio               |2        |
|29698|dictum               |2        |
|29699|didactic             |2        |
|29700|diddlediddle         |2        |
|29701|dide                 |2        |
|29702|diets                |2        |
|29703|differentiating      |2        |
|29704|difficultly          |2        |
|29705|diffring             |2        |
|29706|digesting            |2        |
|29707|digestions           |2        |
|29708|digestive            |2        |
|29709|digital              |2        |
|29710|dignify              |2        |
|29711|digress              |2        |
|29712|digressing           |2        |
|29713|dij                  |2        |
|29714|dilapidation         |2        |
|29715|dilemmas             |2        |
|29716|dillons              |2        |
|29717|diluted              |2        |
|29718|diminishes           |2        |
|29719|dimmer               |2        |
|29720|dimness              |2        |
|29721|dimple               |2        |
|29722|dimples              |2        |
|29723|dimsey               |2        |
|29724|dina                 |2        |
|29725|dineen               |2        |
|29726|dinge                |2        |
|29727|dinged               |2        |
|29728|dingle               |2        |
|29729|diningrooms          |2        |
|29730|dinn                 |2        |
|29731|dinnertime           |2        |
|29732|diocesan             |2        |
|29733|diodes               |2        |
|29734|dionysiac            |2        |
|29735|diploma              |2        |
|29736|diplomatist          |2        |
|29737|directitude          |2        |
|29738|directors            |2        |
|29739|directress           |2        |
|29740|disabling            |2        |
|29741|disallow             |2        |
|29742|disant               |2        |
|29743|disappoint           |2        |
|29744|disappoints          |2        |
|29745|disapproving         |2        |
|29746|disarming            |2        |
|29747|disarrange           |2        |
|29748|disarranged          |2        |
|29749|disarray             |2        |
|29750|disavowal            |2        |
|29751|disavowed            |2        |
|29752|disband              |2        |
|29753|disbursed            |2        |
|29754|discase              |2        |
|29755|discloses            |2        |
|29756|discolour            |2        |
|29757|discolouration       |2        |
|29758|disconcerting        |2        |
|29759|disconsolate         |2        |
|29760|discountenance       |2        |
|29761|discourtesy          |2        |
|29762|discoverers          |2        |
|29763|discrepancies        |2        |
|29764|disdaineth           |2        |
|29765|disembark            |2        |
|29766|disembarrassed       |2        |
|29767|disembowelling       |2        |
|29768|disenchanted         |2        |
|29769|disengages           |2        |
|29770|disengaging          |2        |
|29771|disfigurement        |2        |
|29772|disfranchised        |2        |
|29773|disgracing           |2        |
|29774|disgracious          |2        |
|29775|disguising           |2        |
|29776|disheartened         |2        |
|29777|disheartening        |2        |
|29778|disingenuity         |2        |
|29779|disinterestedly      |2        |
|29780|disinterred          |2        |
|29781|disjoint             |2        |
|29782|disjointed           |2        |
|29783|disks                |2        |
|29784|dislocated           |2        |
|29785|dismally             |2        |
|29786|dismantle            |2        |
|29787|dismembering         |2        |
|29788|disnoded             |2        |
|29789|disparaging          |2        |
|29790|disparate            |2        |
|29791|dispatches           |2        |
|29792|dispel               |2        |
|29793|dispenser            |2        |
|29794|dispersal            |2        |
|29795|disperses            |2        |
|29796|dispersion           |2        |
|29797|displeasures         |2        |
|29798|disports             |2        |
|29799|disposers            |2        |
|29800|dispraising          |2        |
|29801|disproportionately   |2        |
|29802|disproportioned      |2        |
|29803|disputable           |2        |
|29804|disputations         |2        |
|29805|disqualifications    |2        |
|29806|disqualify           |2        |
|29807|disquieting          |2        |
|29808|disrobed             |2        |
|29809|dissatisfactory      |2        |
|29810|dissembled           |2        |
|29811|dissembler           |2        |
|29812|dissented            |2        |
|29813|dissertation         |2        |
|29814|dissever             |2        |
|29815|dissimilitude        |2        |
|29816|dissipations         |2        |
|29817|dissolutely          |2        |
|29818|dissolutions         |2        |
|29819|distemperd           |2        |
|29820|distension           |2        |
|29821|distilling           |2        |
|29822|distinguishedlooking |2        |
|29823|distractedly         |2        |
|29824|distracts            |2        |
|29825|distrustfully        |2        |
|29826|ditchers             |2        |
|29827|diurnal              |2        |
|29828|div                  |2        |
|29829|diverge              |2        |
|29830|divergences          |2        |
|29831|divestiture          |2        |
|29832|divisibility         |2        |
|29833|divulge              |2        |
|29834|dix                  |2        |
|29835|doat                 |2        |
|29836|docked               |2        |
|29837|dockets              |2        |
|29838|dockyard             |2        |
|29839|doctoring            |2        |
|29840|doctrinaire          |2        |
|29841|dodd                 |2        |
|29842|dodder               |2        |
|29843|doest                |2        |
|29844|dogger               |2        |
|29845|doggerina            |2        |
|29846|doggy                |2        |
|29847|dogmatically         |2        |
|29848|dogmatisms           |2        |
|29849|dolce                |2        |
|29850|doldrums             |2        |
|29851|dolefully            |2        |
|29852|dolor                |2        |
|29853|dolts                |2        |
|29854|domains              |2        |
|29855|domiciled            |2        |
|29856|dominated            |2        |
|29857|dominating           |2        |
|29858|domineer             |2        |
|29859|domineered           |2        |
|29860|dominical            |2        |
|29861|dominican            |2        |
|29862|dominico             |2        |
|29863|dominum              |2        |
|29864|donc                 |2        |
|29865|doncaster            |2        |
|29866|donjon               |2        |
|29867|donkeys              |2        |
|29868|donner               |2        |
|29869|donor                |2        |
|29870|dood                 |2        |
|29871|doorhandle           |2        |
|29872|doorkeeper           |2        |
|29873|doorpost             |2        |
|29874|doorsteps            |2        |
|29875|doric                |2        |
|29876|dormitories          |2        |
|29877|dorsal               |2        |
|29878|dosing               |2        |
|29879|doss                 |2        |
|29880|dotards              |2        |
|29881|doted                |2        |
|29882|doteth               |2        |
|29883|doubledare           |2        |
|29884|doublequick          |2        |
|29885|doubters             |2        |
|29886|doubtlesse           |2        |
|29887|doughtie             |2        |
|29888|dour                 |2        |
|29889|dout                 |2        |
|29890|dovehouse            |2        |
|29891|dowdy                |2        |
|29892|dowered              |2        |
|29893|dowerless            |2        |
|29894|dowland              |2        |
|29895|dowlas               |2        |
|29896|downpour             |2        |
|29897|downwardtending      |2        |
|29898|doxology             |2        |
|29899|dozed                |2        |
|29900|draco                |2        |
|29901|draff                |2        |
|29902|drainage             |2        |
|29903|drams                |2        |
|29904|drastic              |2        |
|29905|drawback             |2        |
|29906|draweth              |2        |
|29907|drawingrooms         |2        |
|29908|drawled              |2        |
|29909|drawls               |2        |
|29910|dreadfull            |2        |
|29911|dreame               |2        |
|29912|dreaminess           |2        |
|29913|dreg                 |2        |
|29914|dressings            |2        |
|29915|dribs                |2        |
|29916|drills               |2        |
|29917|drimmies             |2        |
|29918|dringdring           |2        |
|29919|drinker              |2        |
|29920|drinkers             |2        |
|29921|drinkings            |2        |
|29922|drivel               |2        |
|29923|drivelling           |2        |
|29924|drivers              |2        |
|29925|drivest              |2        |
|29926|driveth              |2        |
|29927|drizzled             |2        |
|29928|drizzling            |2        |
|29929|droned               |2        |
|29930|droppings            |2        |
|29931|dropsical            |2        |
|29932|dropsy               |2        |
|29933|drover               |2        |
|29934|drowsily             |2        |
|29935|drowsiness           |2        |
|29936|drudges              |2        |
|29937|drummer              |2        |
|29938|drunker              |2        |
|29939|dryness              |2        |
|29940|dual                 |2        |
|29941|dubbed               |2        |
|29942|dubliner             |2        |
|29943|dudgeon              |2        |
|29944|duds                 |2        |
|29945|duello               |2        |
|29946|dukedome             |2        |
|29947|dulcimers            |2        |
|29948|dulling              |2        |
|29949|dulls                |2        |
|29950|dumfoundered         |2        |
|29951|dumpling             |2        |
|29952|dunbar               |2        |
|29953|dunces               |2        |
|29954|dungarees            |2        |
|29955|dunghills            |2        |
|29956|dungy                |2        |
|29957|dunn                 |2        |
|29958|dunno                |2        |
|29959|dunnut               |2        |
|29960|duodecimoes          |2        |
|29961|duomo                |2        |
|29962|dupes                |2        |
|29963|duplicity            |2        |
|29964|durability           |2        |
|29965|duse                 |2        |
|29966|duskier              |2        |
|29967|duskily              |2        |
|29968|dusted               |2        |
|29969|dwindled             |2        |
|29970|dwindling            |2        |
|29971|dyeing               |2        |
|29972|dyeworks             |2        |
|29973|dynamite             |2        |
|29974|dynasties            |2        |
|29975|dysentery            |2        |
|29976|eared                |2        |
|29977|earns                |2        |
|29978|easel                |2        |
|29979|eases                |2        |
|29980|eastwards            |2        |
|29981|easychair            |2        |
|29982|eatables             |2        |
|29983|eavesdropper         |2        |
|29984|ebullition           |2        |
|29985|ecchoes              |2        |
|29986|ecclesia             |2        |
|29987|ecclesiam            |2        |
|29988|ecco                 |2        |
+-----+---------------------+---------+

Rare Words
+-----+---------------------------------+---------+
|Rank |Word                             |Frequency|
+-----+---------------------------------+---------+
|54264|theorists                        |1        |
|54265|theorizing                       |1        |
|54266|theosophy                        |1        |
|54267|theother                         |1        |
|54268|therefrom                        |1        |
|54269|therell                          |1        |
|54270|therese                          |1        |
|54271|theresia                         |1        |
|54272|theretofore                      |1        |
|54273|thereward                        |1        |
|54274|thermal                          |1        |
|54275|thermes                          |1        |
|54276|thes                             |1        |
|54277|thesius                          |1        |
|54278|thess                            |1        |
|54279|thessalian                       |1        |
|54280|theta                            |1        |
|54281|thewless                         |1        |
|54282|thibet                           |1        |
|54283|thicklugged                      |1        |
|54284|thicknesses                      |1        |
|54285|thickplotting                    |1        |
|54286|thickskin                        |1        |
|54287|thickveiled                      |1        |
|54288|thieving                         |1        |
|54289|thighcasing                      |1        |
|54290|thighplates                      |1        |
|54291|thimbles                         |1        |
|54292|thingamerry                      |1        |
|54293|thinning                         |1        |
|54294|thins                            |1        |
|54295|thirtie                          |1        |
|54296|thirtyfour                       |1        |
|54297|thirtyone                        |1        |
|54298|thisbe                           |1        |
|54299|thisne                           |1        |
|54300|thistledown                      |1        |
|54301|thitherward                      |1        |
|54302|thoas                            |1        |
|54303|tholice                          |1        |
|54304|tholuck                          |1        |
|54305|thoms                            |1        |
|54306|thon                             |1        |
|54307|thor                             |1        |
|54308|thoracic                         |1        |
|54309|thorkill                         |1        |
|54310|thornbush                        |1        |
|54311|thornier                         |1        |
|54312|thornley                         |1        |
|54313|thorntree                        |1        |
|54314|thornwood                        |1        |
|54315|thoroughbred                     |1        |
|54316|thoroughgoing                    |1        |
|54317|thorsley                         |1        |
|54318|thos                             |1        |
|54319|thot                             |1        |
|54320|thoth                            |1        |
|54321|thoughten                        |1        |
|54322|thoughtest                       |1        |
|54323|thoughtfulness                   |1        |
|54324|thoughtout                       |1        |
|54325|thoughtreading                   |1        |
|54326|thous                            |1        |
|54327|thousandfold                     |1        |
|54328|thr                              |1        |
|54329|thrale                           |1        |
|54330|thralled                         |1        |
|54331|thralls                          |1        |
|54332|thrashing                        |1        |
|54333|threadneedle                     |1        |
|54334|threaped                         |1        |
|54335|threashd                         |1        |
|54336|threates                         |1        |
|54337|threatest                        |1        |
|54338|threecornered                    |1        |
|54339|threefour                        |1        |
|54340|threemasted                      |1        |
|54341|threepile                        |1        |
|54342|threne                           |1        |
|54343|threnes                          |1        |
|54344|threnos                          |1        |
|54345|thresher                         |1        |
|54346|thrifts                          |1        |
|54347|thrillingly                      |1        |
|54348|thring                           |1        |
|54349|thrivers                         |1        |
|54350|thriveth                         |1        |
|54351|throate                          |1        |
|54352|throbbings                       |1        |
|54353|throca                           |1        |
|54354|throckmorton                     |1        |
|54355|thromuldo                        |1        |
|54356|throttling                       |1        |
|54357|throughfare                      |1        |
|54358|throughfares                     |1        |
|54359|throve                           |1        |
|54360|throwaways                       |1        |
|54361|throwback                        |1        |
|54362|thrower                          |1        |
|54363|throwest                         |1        |
|54364|thrum                            |1        |
|54365|thrusted                         |1        |
|54366|thrusteth                        |1        |
|54367|thu                              |1        |
|54368|thuanus                          |1        |
|54369|thuguts                          |1        |
|54370|thule                            |1        |
|54371|thumbnails                       |1        |
|54372|thumbprint                       |1        |
|54373|thummim                          |1        |
|54374|thumped                          |1        |
|54375|thunderation                     |1        |
|54376|thunderer                        |1        |
|54377|thunderhead                      |1        |
|54378|thunderloft                      |1        |
|54379|thunderstorms                    |1        |
|54380|thunderstroke                    |1        |
|54381|thunderstruck                    |1        |
|54382|thunk                            |1        |
|54383|thurifers                        |1        |
|54384|thurii                           |1        |
|54385|thursdaymornun                   |1        |
|54386|thwartings                       |1        |
|54387|thymus                           |1        |
|54388|tib                              |1        |
|54389|tiberias                         |1        |
|54390|tiberio                          |1        |
|54391|tibey                            |1        |
|54392|tic                              |1        |
|54393|ticed                            |1        |
|54394|ticked                           |1        |
|54395|ticker                           |1        |
|54396|ticketwriters                    |1        |
|54397|ticks                            |1        |
|54398|ticktacktwo                      |1        |
|54399|tiddle                           |1        |
|54400|tiddledy                         |1        |
|54401|tiddledywinks                    |1        |
|54402|tidied                           |1        |
|54403|tidiest                          |1        |
|54404|tidiness                         |1        |
|54405|tidysized                        |1        |
|54406|tiered                           |1        |
|54407|tierney                          |1        |
|54408|tierod                           |1        |
|54409|tiers                            |1        |
|54410|tiffs                            |1        |
|54411|tighe                            |1        |
|54412|tightens                         |1        |
|54413|tightpacked                      |1        |
|54414|tightrope                        |1        |
|54415|tilebooks                        |1        |
|54416|tillers                          |1        |
|54417|tillie                           |1        |
|54418|tillotson                        |1        |
|54419|tilsit                           |1        |
|54420|tilson                           |1        |
|54421|tiltyard                         |1        |
|54422|timarchy                         |1        |
|54423|timberheads                      |1        |
|54424|timbrel                          |1        |
|54425|timeball                         |1        |
|54426|timedulled                       |1        |
|54427|timelier                         |1        |
|54428|timeliest                        |1        |
|54429|timer                            |1        |
|54430|timerous                         |1        |
|54431|timidities                       |1        |
|54432|timocrat                         |1        |
|54433|timorously                       |1        |
|54434|tinahely                         |1        |
|54435|tinbad                           |1        |
|54436|tinbox                           |1        |
|54437|tinctured                        |1        |
|54438|tinctures                        |1        |
|54439|tinderbox                        |1        |
|54440|tindering                        |1        |
|54441|ting                             |1        |
|54442|tingating                        |1        |
|54443|tinges                           |1        |
|54444|tingles                          |1        |
|54445|tinkerings                       |1        |
|54446|tinkler                          |1        |
|54447|tinnahinch                       |1        |
|54448|tinny                            |1        |
|54449|tintacks                         |1        |
|54450|tippet                           |1        |
|54451|tipple                           |1        |
|54452|tippling                         |1        |
|54453|tipstaff                         |1        |
|54454|tipster                          |1        |
|54455|tipsycake                        |1        |
|54456|tiptapping                       |1        |
|54457|tiptoing                         |1        |
|54458|tiptouch                         |1        |
|54459|tipup                            |1        |
|54460|tirade                           |1        |
|54461|tirconnell                       |1        |
|54462|tiresias                         |1        |
|54463|tiresomeness                     |1        |
|54464|tirest                           |1        |
|54465|tirewomen                        |1        |
|54466|tiro                             |1        |
|54467|tiroirs                          |1        |
|54468|tirra                            |1        |
|54469|tirrits                          |1        |
|54470|tisbury                          |1        |
|54471|tisntdall                        |1        |
|54472|tissued                          |1        |
|54473|titanism                         |1        |
|54474|tithed                           |1        |
|54475|tithefarmer                      |1        |
|54476|titillationes                    |1        |
|54477|titivate                         |1        |
|54478|titledeeds                       |1        |
|54479|titleless                        |1        |
|54480|titmouse                         |1        |
|54481|titre                            |1        |
|54482|titres                           |1        |
|54483|titter                           |1        |
|54484|titters                          |1        |
|54485|titties                          |1        |
|54486|tittle                           |1        |
|54487|tittlebat                        |1        |
|54488|tittlemouse                      |1        |
|54489|tittles                          |1        |
|54490|titular                          |1        |
|54491|tle                              |1        |
|54492|tlone                            |1        |
|54493|tloo                             |1        |
|54494|tlwo                             |1        |
|54495|tnetopinmo                       |1        |
|54496|toadbellied                      |1        |
|54497|toadied                          |1        |
|54498|toadstools                       |1        |
|54499|toady                            |1        |
|54500|toadying                         |1        |
|54501|toastrack                        |1        |
|54502|toaze                            |1        |
|54503|tobaccoey                        |1        |
|54504|tobaccoshopgirls                 |1        |
|54505|tobaccoshreds                    |1        |
|54506|tobin                            |1        |
|54507|tobogganing                      |1        |
|54508|tod                              |1        |
|54509|toddled                          |1        |
|54510|toddler                          |1        |
|54511|toddles                          |1        |
|54512|toder                            |1        |
|54513|todi                             |1        |
|54514|todos                            |1        |
|54515|todpole                          |1        |
|54516|toenail                          |1        |
|54517|toepoint                         |1        |
|54518|toerings                         |1        |
|54519|toffee                           |1        |
|54520|toffs                            |1        |
|54521|tofts                            |1        |
|54522|toga                             |1        |
|54523|toge                             |1        |
|54524|toged                            |1        |
|54525|togged                           |1        |
|54526|togs                             |1        |
|54527|toilets                          |1        |
|54528|toilettable                      |1        |
|54529|tois                             |1        |
|54530|tokio                            |1        |
|54531|toledo                           |1        |
|54532|tolloll                          |1        |
|54533|tomahawks                        |1        |
|54534|tomaltach                        |1        |
|54535|tombe                            |1        |
|54536|tombless                         |1        |
|54537|tomboys                          |1        |
|54538|tomgin                           |1        |
|54539|tomkins                          |1        |
|54540|tomlinson                        |1        |
|54541|tommycans                        |1        |
|54542|tompeeptom                       |1        |
|54543|toms                             |1        |
|54544|tomtoms                          |1        |
|54545|tomyris                          |1        |
|54546|tongatobooarrs                   |1        |
|54547|tonguetied                       |1        |
|54548|toning                           |1        |
|54549|tonsure                          |1        |
|54550|tonsured                         |1        |
|54551|toolbox                          |1        |
|54552|toole                            |1        |
|54553|tooled                           |1        |
|54554|toooo                            |1        |
|54555|tooralooloo                      |1        |
|54556|tooted                           |1        |
|54557|toothed                          |1        |
|54558|toothpicker                      |1        |
|54559|toothsome                        |1        |
|54560|tootle                           |1        |
|54561|tootles                          |1        |
|54562|tootling                         |1        |
|54563|tootsies                         |1        |
|54564|topful                           |1        |
|54565|topgallant                       |1        |
|54566|topiary                          |1        |
|54567|topknot                          |1        |
|54568|topless                          |1        |
|54569|topmaul                          |1        |
|54570|topnobbers                       |1        |
|54571|toponomastic                     |1        |
|54572|topsyturvy                       |1        |
|54573|toques                           |1        |
|54574|torchbearer                      |1        |
|54575|torcher                          |1        |
|54576|torcs                            |1        |
|54577|tordant                          |1        |
|54578|toreadors                        |1        |
|54579|torifying                        |1        |
|54580|tormenta                         |1        |
|54581|tormente                         |1        |
|54582|tormenteth                       |1        |
|54583|tormentors                       |1        |
|54584|tormentoso                       |1        |
|54585|tornadoed                        |1        |
|54586|torne                            |1        |
|54587|toro                             |1        |
|54588|toros                            |1        |
|54589|torrential                       |1        |
